income,age,loan_amount,credit_score,years_employed,approved
-0.5293321124483709,-0.09338685889994829,-1.5265723617342744,0.40684650400043243,-0.6196994641009175,0
-0.9784995458666064,-1.690671627606452,1.2293078544134977,-0.7030705236475749,0.20205497372396064,1
-2.1715714047604475,0.5457867135323555,1.2534330089163297,1.5277255710242623,1.7807850396380198,1
-0.15129922023252232,-0.36550593698526584,1.335713686728592,0.03835503634876525,-0.005317441526907607,1
-0.7773714848459066,1.146030144142065,-2.4793426552083795,0.2970143083880592,1.5185221714326418,0
0.17847666388538974,-2.1770650464428547,0.9150076405899892,0.6180915580639812,-0.4239093870436864,1
-0.9626510119189763,0.8227827808340025,0.8624067628503255,-0.17486305318351092,-0.20833214066034267,1
-0.06418416128881928,-0.3613105619672905,-1.5142587671113863,0.5048608760035539,-0.6531013116714501,0
1.279464931657751,-0.8638829605897661,-1.8489701254446813,0.16467468687004094,-0.5666777635321887,0
-0.36920720044744615,0.8419836954521269,-0.5181291443044587,0.1658713162125568,-0.8809563850649706,0
-0.0350076100062359,-0.9899577925520139,0.6118686263293693,0.3087095082851137,0.2338971905583671,1
0.6037905202778941,0.6709112482768751,0.45502295550441085,2.9503395975271296,1.2373197305899302,1
-0.6981996746110497,0.6336610247740587,-0.6456268105677958,0.26221962740055615,-0.6314481137971907,0
-1.1071568168024517,1.2960630617813962,-0.5312909607112446,0.8323346118897483,-2.626875863216913,1
-1.222895019555564,1.9203675021442612,1.3070289161719506,0.34406811267062576,0.13913760055307134,1
-1.911640550651757,1.6786746733725662,-0.8155853562265275,-2.092469465491263,-1.8477025869052164,0
0.4430021304473752,0.041325632270618466,-1.1461094722524545,0.31941362271104135,-0.7400682251586311,0
0.8447743757816999,-2.391956204313024,-1.9478412513375547,-3.1828821815644135,-0.7129697191978239,0
-1.9689231424160831,-0.6922503292658964,1.2089432512703229,-0.01638935177456502,0.46957421985599357,1
2.8684030556667683,0.012499321907250335,-0.18092213938303003,1.5723469861713235,-1.396405429757166,0
-0.21560957856802238,-0.0070449854805546995,1.7004776614471435,2.0743372384860663,-1.9156504734400375,1
-0.5764195763348439,-0.23130094292969944,1.033322823805073,-1.7023232750999124,-0.10902704572349253,1
0.07227896538428889,-0.13216935564437185,-2.1243210051415473,-0.30801431675012647,0.822643815384662,0
-0.941022700666379,-0.3152966552861244,1.0597617118474119,1.0234340632913086,0.958519165617669,1
1.9351540400602292,0.5114995753618614,-1.4068965755287075,-0.456370436723442,-0.4592345259485554,0
0.4147728907887909,0.00161903135694112,1.009950948949406,1.317191801129646,0.7967666583531742,1
-0.3756336657655356,1.0626572907875265,1.2876075086264458,0.04942913430094986,1.8572253573984383,1
-0.3975577654917214,-0.9701242603796436,1.0274573547294765,0.8365137344472192,-0.9937041193000448,1
-0.20562785364324765,0.5872624134641767,0.4362200028221651,1.0315592847510935,-0.16151212683224636,1
-1.385987942398998,1.9725421767898081,0.6247710871700984,1.4711254170682548,-1.4719915713653653,0
0.6952029000839993,1.3705361439967134,-1.2438403399005866,3.574555892071237,-1.7943452832634212,0
1.5905820726178503,-0.28438464960650933,-2.2041923791070612,1.7934357281757904,-0.9495274205050679,0
0.26355081195478497,0.3957988487097471,-1.2958900308955916,-2.5579219557964605,-1.0963917366895144,0
-1.0753123930492379,-1.2070216478572156,-0.29935896067577183,-0.6439137467994023,-0.5990806914929816,0
0.7396531517246714,-0.13939720066323416,-0.09981503078352771,0.9360194976438831,-1.1247000286731024,0
0.5843141664353099,0.370211889941741,0.17263624469183336,2.383120844788815,0.35362577938921225,1
-1.066234931899225,-0.8153756283161211,0.6695026182880234,0.09477571085701986,0.20206219460780428,1
-0.24268127681203333,0.7060789138151315,-2.5179430944715917,0.26045881758356015,-0.5303919404898877,0
-0.3173504922425348,-2.0634031524794545,-1.7974272681671017,0.8090759717447293,0.6787974996368893,0
0.014508999262654136,1.2880757248523775,0.7390693603673602,0.9580559105260177,0.1467075844244502,1
0.01840163078343813,1.7549330716472415,-0.23236369377630972,2.196052138151309,-1.4756809087254916,0
0.15776143929376948,-1.3902219251534627,0.3442941194842565,1.0706533877910176,-2.843192822903724,1
2.0750650393485417,0.4964001177339411,-0.3007509239150643,0.6881773913149045,-0.9077829506970679,0
-1.7931064525345768,-1.2644984069549656,0.8643101337144412,0.9313269449089173,-0.9573003459444382,1
-0.56060763684731,-0.12765468151819012,-1.9461249204348334,2.185479046675014,-1.2187359190959803,0
-0.09482423128087224,0.38837572923016833,-1.3923352732215795,-0.8703453409455932,-0.36345374135087105,0
1.1717179147161596,-0.6701152004542329,1.381119800196129,1.0459201622564422,-1.0391006995253174,1
0.4877748210843382,1.0484826510505925,0.4430434906317531,2.516997330019575,0.5087946516868243,1
1.9114190871397234,-1.0708524186844388,-1.8785530724601407,1.2529915083530532,-0.954455363900217,0
0.6266136372630708,-0.24861585376667736,1.1417330898877998,0.12399562839622891,0.8683227850841442,1
-1.1840305582225594,-0.39767969361460404,1.6417119178568684,1.7149232933865095,-0.9914273027764521,1
-1.357517539841935,0.8396638644311888,-0.6498319577028946,-0.9265480805725728,-1.3258078157249833,0
1.127908993253569,-1.1274960989530387,-3.470470699631946,-1.4908654190837263,2.284361325425433,0
0.7105491022977853,1.3934545275244314,1.0022048125280052,0.4660615691064013,-0.24118474410141544,1
0.5925303073177614,-0.6083507646793376,0.42214007387385244,0.35930777787704793,-1.086394629081472,1
0.6089053562546319,0.200459631413729,-1.1439811499636525,-0.06362707448092153,-0.3952834642639893,0
-1.5304614097433769,1.558789184496894,-1.0655639430722428,-1.6295277682659979,-1.4432626935438668,0
-0.7469232850701676,0.0861108682589779,-0.7887361697230627,0.16620095309642835,-0.6568745497339531,0
-1.17223375343664,-1.0425776946705763,0.4046920416222358,1.923087849522425,-3.8372309849105672,1
0.3981472651225371,0.15532499919940146,0.7247603765985882,1.447646975040604,1.034567694624401,1
0.6464895377257707,0.2314459225255723,-1.506132185405677,0.47824954832451594,-0.7586072288867346,0
1.4891131083282896,0.5055892418358746,0.5982835157460225,1.5338430091672488,-1.3651373064012886,0
0.42544486418417227,0.18517553682991406,1.1932941434278872,1.5840167164677512,-1.6419925142466005,0
-0.7567639770159263,0.23278674294016363,0.7513517099708288,0.6871193520493744,-0.7246619929725109,1
0.1722543864110375,-1.1793691216326172,0.15314643363339064,0.24113879510865022,-1.0743993150802216,1
0.29964768783734813,-1.6158867874104728,-0.6419757957214007,-2.2811975473319137,-2.051683558888011,0
1.3305749040390402,-0.7801991291174627,-1.6612831325773914,0.4842332738938204,-0.6494712091585226,0
-3.1767038131960006,-1.0952705188428047,1.4632428818412453,0.7945959605072885,2.292631600804606,1
-1.889649292096153,0.3111099911431952,1.7705675240382164,0.9962784629096268,-0.1661563779701407,1
0.3076126681891964,-0.14037505890533644,0.3468277516792576,0.06491432890303805,-0.2646380416580414,1
0.37976763604089603,1.2376537575119981,0.9880360159399335,1.3718819457422122,-1.4824721007199853,1
-0.10581875749769788,-0.016610342325908987,0.6139696246190856,2.551954249596057,1.237816322921816,1
-0.9797212247168068,0.4581681147886987,0.4189884791672136,2.363300874531902,-1.7615358631825666,0
0.0022879361435040493,-0.2430611988808665,-0.20599117661255162,0.2059680470843368,-1.4723444154838938,0
-1.7518288067517191,-1.1543626682329844,-0.45536568668339517,1.5189853236679043,-1.2473901146731492,0
-0.735116800724588,-0.05790774987690872,1.2641259283601,-0.01776802029996616,1.4721459593875634,1
-0.7746149700185819,1.9234457948249533,1.1087267562185361,0.8363211134795957,-0.10351029151221625,1
1.311693449272661,1.6350663945275195,0.5202652269602357,1.4880601234756785,0.9363162665630117,1
-0.15774698323148525,0.718417423471641,0.8744598252972062,0.7863370347688357,0.3232838968030344,1
-1.0916251721591026,0.20953423026279433,-0.36820117181741463,-0.45685167336680466,-1.6025152560648888,0
-2.025807873111377,-0.41790954576589057,-0.284233834991259,1.8329426155722395,-1.4251742486180896,0
0.3123782104665717,0.3733485597113982,-0.009021609039701506,1.5076659147702314,-3.3241011852921067,1
0.4559041951707027,-0.6065033882157397,-0.4854900686992475,1.7110071736383934,-1.3526240865404469,0
-0.732968899123759,-0.6671890847775054,1.1800344225978032,1.1676682912143517,0.5301189873776484,1
-0.8022800271395435,0.24608361531640882,0.8225139716127355,0.32402145292425677,-0.3811356855893664,1
1.0719298652117972,0.48730523704499484,-1.5656163378340429,-0.6957192397369096,0.08177332091330092,0
1.356583385827982,-0.29424250563645765,-2.224923505982331,-2.404594538103545,0.06046672515827689,0
1.3863493972628433,1.1535903433169254,-1.5341338740963435,-1.7845176117199144,0.03984341402353153,0
1.057368305378225,1.218194711754256,1.037647629539205,0.9579632641192198,-1.0153568912747213,1
1.1628385775349859,0.8431053323232401,0.28234041435942725,0.5381669085729284,-1.9676170681706557,0
1.0706105599791862,1.649480894323921,-0.32707570231489813,1.171630592353682,-1.15575951947373,0
1.3183023248526693,-1.9093560875072928,0.5469370969348255,1.3655851426765793,-1.403825230749223,0
-0.6375875420759639,0.7424589135926203,-1.0352403109268087,0.5385371477290166,0.05995454437195469,0
-1.4162270557926455,0.8622235118869771,-0.7941678492779116,-0.500391827267243,-0.6618643190539324,1
0.29815846599052565,0.6032475005713938,0.35168738584405346,2.1133705291126423,-1.6387283479773607,0
0.03944704824073949,0.4240668615184512,0.7685408587766638,-0.635074467624196,2.0249406204915084,1
-1.611567359102828,-0.3464265060068996,0.5157678243126413,0.6657550797049587,-0.4418444760805106,1
-0.31030770538490365,-0.9680457585102453,1.935845658018876,0.3458041782876484,0.9526116656444599,1
2.046862195719558,-0.22247489677826537,-0.7566377061529034,4.959801345227888e-05,-0.7640468124044304,0
-3.1704257358780557,-0.0809173376626882,0.9243280216669286,-0.6893277446998152,-0.28168280140417545,1
-2.4980610174929394,-1.0584406336416528,-0.7172141013416362,0.393951706331795,-0.9344732366525217,0
0.46248362406685406,0.9603047962814704,0.8596120782545207,0.929043331614424,-1.0271022338588975,1
0.1825010305992134,-0.04489303012253698,1.9739266915821978,1.0811100959715063,-0.49680730458231726,1
-0.336254738681072,1.1590740649558977,-0.14478037557934065,2.7138696531268076,-1.7243949376115377,0
-0.4586386361010845,-0.5893322314273619,-2.4162103630226954,-2.895751753711531,-0.09396889529367003,0
-0.9575689550152119,0.39542098538803816,-1.2670497477677727,0.32141504004655297,0.2656298424603394,0
0.5583364232117055,0.045491476330752,-1.09140124271207,0.5109066480715965,-0.051999793781004944,0
-1.3717431292635056,0.9788895585567792,0.8810394475353831,0.016470554597632914,0.6429071245439106,1
0.29497145570882155,-0.5347566708443231,1.5284551809758549,0.8244370959666111,2.18734532725714,1
